Pulled,Venue,Location,PdfFile,Page,PriceEUR,ItemGuess,Slug
2026-09-06,Silver Spur Steakhouse,Disneyland Park,P1RR04_silver-spur-steakhouse.pdf,2,37,Starter and main Course main Course and Dessert,disneyland-park/silver-spur-steakhouse
2026-09-06,Silver Spur Steakhouse,Disneyland Park,P1RR04_silver-spur-steakhouse.pdf,2,15,with mustard dressing Spur Caesar Salad» with dried beef,disneyland-park/silver-spur-steakhouse
2026-09-06,Silver Spur Steakhouse,Disneyland Park,P1RR04_silver-spur-steakhouse.pdf,2,18,"Spur Caesar Salad» with dried beef trout,",disneyland-park/silver-spur-steakhouse
2026-09-06,Silver Spur Steakhouse,Disneyland Park,P1RR04_silver-spur-steakhouse.pdf,2,15,"pickles and preserved lemon soup with smoked sweet paprika,",disneyland-park/silver-spur-steakhouse
2026-09-06,Silver Spur Steakhouse,Disneyland Park,P1RR04_silver-spur-steakhouse.pdf,2,18,"seeds and corn cream pork, barbecue sauce",disneyland-park/silver-spur-steakhouse
2026-09-06,Silver Spur Steakhouse,Disneyland Park,P1RR04_silver-spur-steakhouse.pdf,2,35,"Main courses flank steak grilled over wood fire,",disneyland-park/silver-spur-steakhouse
2026-09-06,Silver Spur Steakhouse,Disneyland Park,P1RR04_silver-spur-steakhouse.pdf,2,32,"sauce, smoked cheddar potato gratin Flamed-grilled steak skewers,",disneyland-park/silver-spur-steakhouse
2026-09-06,Silver Spur Steakhouse,Disneyland Park,P1RR04_silver-spur-steakhouse.pdf,2,38,"sauce, smoked cheddar potato gratin, vegetable tempura pork chop marinated in maple syrup,",disneyland-park/silver-spur-steakhouse
2026-09-06,Silver Spur Steakhouse,Disneyland Park,P1RR04_silver-spur-steakhouse.pdf,2,32,"spicy. chicken marinated with garlic and ginger,",disneyland-park/silver-spur-steakhouse
2026-09-06,Silver Spur Steakhouse,Disneyland Park,P1RR04_silver-spur-steakhouse.pdf,2,35,"sauce, «Silver rice» and vegetable tempura salmon marinated with dill,",disneyland-park/silver-spur-steakhouse
2026-09-06,Silver Spur Steakhouse,Disneyland Park,P1RR04_silver-spur-steakhouse.pdf,2,32,"pepper sauce, «Silver rice» and vegetable tempura Slow-cooked spelt cocotte with shiitake,",disneyland-park/silver-spur-steakhouse
2026-09-06,Silver Spur Steakhouse,Disneyland Park,P1RR04_silver-spur-steakhouse.pdf,2,25,"For children ages from to Starter, main Course, Dessert and Drink",disneyland-park/silver-spur-steakhouse
2026-09-06,Silver Spur Steakhouse,Disneyland Park,P1RR04_silver-spur-steakhouse.pdf,2,16,"DesserTs pastry with cinnamon-caramelised apples,",disneyland-park/silver-spur-steakhouse
2026-09-06,Silver Spur Steakhouse,Disneyland Park,P1RR04_silver-spur-steakhouse.pdf,2,15,"and raisins, vanilla oat rice crémeux treat",disneyland-park/silver-spur-steakhouse
2026-09-06,Silver Spur Steakhouse,Disneyland Park,P1RR04_silver-spur-steakhouse.pdf,2,18,"sundae with crunchy brownie and caramel sauce flan with whisky,",disneyland-park/silver-spur-steakhouse
2026-09-06,Silver Spur Steakhouse,Disneyland Park,P1RR04_silver-spur-steakhouse.pdf,2,15,"Chocolate–almond mille-feuille, oat rice crémeux",disneyland-park/silver-spur-steakhouse
2026-09-06,Silver Spur Steakhouse,Disneyland Park,P1RR04_silver-spur-steakhouse.pdf,2,16,"ravioli filled with red berries, smoked-tea infused syrup",disneyland-park/silver-spur-steakhouse
2026-09-06,Silver Spur Steakhouse,Disneyland Park,P1RR04_silver-spur-steakhouse.pdf,2,25,Don’t forget to order your birthday dessert or more,disneyland-park/silver-spur-steakhouse
2026-09-06,Silver Spur Steakhouse,Disneyland Park,P1RR04_silver-spur-steakhouse.pdf,2,45,Don’t forget to order your birthday dessert or more or more,disneyland-park/silver-spur-steakhouse
2026-09-06,The Old Mill,Disneyland Park,P1NR05_the-old-mill.pdf,1,7,,disneyland-park/the-old-mill
2026-09-06,The Old Mill,Disneyland Park,P1NR05_the-old-mill.pdf,1,50,excepté excepté espresso espresso Nous Nous n’acceptons n’acceptons pas pas les les coupures coupures au-delà au-delà de,disneyland-park/the-old-mill
2026-09-06,The Old Mill,Disneyland Park,P1NR05_the-old-mill.pdf,1,50,defrosted product 2except espresso We do not accept notes over,disneyland-park/the-old-mill
2026-09-06,The Old Mill,Disneyland Park,P1NR05_the-old-mill.pdf,1,7,PAUSE GOÛTER,disneyland-park/the-old-mill
2026-09-06,The Old Mill,Disneyland Park,P1NR05_the-old-mill.pdf,1,4,,disneyland-park/the-old-mill
2026-09-06,The Old Mill,Disneyland Park,P1NR05_the-old-mill.pdf,1,6,,disneyland-park/the-old-mill
2026-09-06,The Old Mill,Disneyland Park,P1NR05_the-old-mill.pdf,1,6,cl cl,disneyland-park/the-old-mill
2026-09-06,The Old Mill,Disneyland Park,P1NR05_the-old-mill.pdf,1,1,,disneyland-park/the-old-mill
2026-09-06,The Old Mill,Disneyland Park,P1NR05_the-old-mill.pdf,1,50,excepté excepté espresso espresso Nous Nous n’acceptons n’acceptons pas pas les les coupures coupures au-delà au-delà de,disneyland-park/the-old-mill
2026-09-06,Victoria’s Home,Disneyland Park,P1MR09_victorias-home-style-restaurant.pdf,1,20,"Pistachio raspberry financier, lemon raspberry",disneyland-park/victorias-home-style-restaurant
2026-09-06,Victoria’s Home,Disneyland Park,P1MR09_victorias-home-style-restaurant.pdf,1,5,Vanilla flavour and red with buttercream1,disneyland-park/victorias-home-style-restaurant
2026-09-06,Victoria’s Home,Disneyland Park,P1MR09_victorias-home-style-restaurant.pdf,1,14,whipped cream and brownie,disneyland-park/victorias-home-style-restaurant
2026-09-06,Victoria’s Home,Disneyland Park,P1MR09_victorias-home-style-restaurant.pdf,1,14,,disneyland-park/victorias-home-style-restaurant
2026-09-06,Victoria’s Home,Disneyland Park,P1MR09_victorias-home-style-restaurant.pdf,2,8,Cold Brew Coffee à personnaliser,disneyland-park/victorias-home-style-restaurant
2026-09-06,Victoria’s Home,Disneyland Park,P1MR09_victorias-home-style-restaurant.pdf,2,7,Original Cold Brew Coffee,disneyland-park/victorias-home-style-restaurant
2026-09-06,Victoria’s Home,Disneyland Park,P1MR09_victorias-home-style-restaurant.pdf,2,4,espresso Arabica Arabica Coffee,disneyland-park/victorias-home-style-restaurant
2026-09-06,Victoria’s Home,Disneyland Park,P1MR09_victorias-home-style-restaurant.pdf,2,5,Chocolat Viennois Vienna hot chocolate Chocolat chaud Hot chocolate,disneyland-park/victorias-home-style-restaurant
2026-09-06,Victoria’s Home,Disneyland Park,P1MR09_victorias-home-style-restaurant.pdf,2,4,"Chocolat chaud Hot chocolate infusion Tea, herbal tea",disneyland-park/victorias-home-style-restaurant
2026-09-06,Victoria’s Home,Disneyland Park,P1MR09_victorias-home-style-restaurant.pdf,2,5,"Orange, Sprite cl d’orange ou de pomme cl",disneyland-park/victorias-home-style-restaurant
2026-09-06,Victoria’s Home,Disneyland Park,P1MR09_victorias-home-style-restaurant.pdf,2,8,Rosé cl,disneyland-park/victorias-home-style-restaurant
2026-09-06,Victoria’s Home,Disneyland Park,P1MR09_victorias-home-style-restaurant.pdf,2,6,Pression Draught Premium,disneyland-park/victorias-home-style-restaurant
2026-09-06,Victoria’s Home,Disneyland Park,P1MR09_victorias-home-style-restaurant.pdf,2,9,Grimbergen d’Abbaye blonde,disneyland-park/victorias-home-style-restaurant
2026-09-06,Victoria’s Home,Disneyland Park,P1MR09_victorias-home-style-restaurant.pdf,2,20,avec champagne brut cl,disneyland-park/victorias-home-style-restaurant
2026-09-06,Victoria’s Home,Disneyland Park,P1MR09_victorias-home-style-restaurant.pdf,2,26,champagne brut Gourde Stitch,disneyland-park/victorias-home-style-restaurant
2026-09-06,Walt’s Restaurant,Disneyland Park,P1MR10_walts-american-restaurant.pdf,1,55,"Menu Walt’s Starter, Main Course and Dessert",disneyland-park/walts-american-restaurant
2026-09-06,Walt’s Restaurant,Disneyland Park,P1MR10_walts-american-restaurant.pdf,1,20,"Starter, Main Course and Dessert accompany your meal, we suggest a flight of wines x cl) from our selection, for",disneyland-park/walts-american-restaurant
2026-09-06,Walt’s Restaurant,Disneyland Park,P1MR10_walts-american-restaurant.pdf,1,30,"For children ages to Starter, Main Course, Dessert and Drink",disneyland-park/walts-american-restaurant
2026-09-06,Walt’s Restaurant,Disneyland Park,P1MR10_walts-american-restaurant.pdf,1,25,Celebrate your with us or more people,disneyland-park/walts-american-restaurant
2026-09-06,Walt’s Restaurant,Disneyland Park,P1MR10_walts-american-restaurant.pdf,1,45,Don’t forget to order your birthday dessert before your meal! or more people,disneyland-park/walts-american-restaurant
2026-09-06,Walt’s Restaurant,Disneyland Park,P1MR10_walts-american-restaurant.pdf,1,6,"Coca-Cola Coca-Cola Cherry, ORIGINAL ZÉROSUCRES",disneyland-park/walts-american-restaurant
2026-09-06,Walt’s Restaurant,Disneyland Park,P1MR10_walts-american-restaurant.pdf,1,34,Wine cl cl Agneau Blanc Baron Philippe de Rothschild,disneyland-park/walts-american-restaurant
2026-09-06,Walt’s Restaurant,Disneyland Park,P1MR10_walts-american-restaurant.pdf,1,6,"ORIGINAL ZÉROSUCRES Orange, Sprite",disneyland-park/walts-american-restaurant
2026-09-06,Walt’s Restaurant,Disneyland Park,P1MR10_walts-american-restaurant.pdf,1,24,AOC Bordeaux Agneau Blanc Baron Philippe de Rothschild AOC Chablis La Pierrelée La Chablisienne,disneyland-park/walts-american-restaurant
2026-09-06,Walt’s Restaurant,Disneyland Park,P1MR10_walts-american-restaurant.pdf,1,43,Agneau Blanc Baron Philippe de Rothschild La Pierrelée La Chablisienne,disneyland-park/walts-american-restaurant
2026-09-06,Walt’s Restaurant,Disneyland Park,P1MR10_walts-american-restaurant.pdf,1,6,"Orange, Sprite FuzeTea Peach Black Tea",disneyland-park/walts-american-restaurant
2026-09-06,Walt’s Restaurant,Disneyland Park,P1MR10_walts-american-restaurant.pdf,1,5,FuzeTea Peach Black Tea Tonic,disneyland-park/walts-american-restaurant
2026-09-06,Walt’s Restaurant,Disneyland Park,P1MR10_walts-american-restaurant.pdf,1,6,"FuzeTea Peach Black Tea juice, apple juice",disneyland-park/walts-american-restaurant
2026-09-06,Walt’s Restaurant,Disneyland Park,P1MR10_walts-american-restaurant.pdf,1,43,Wine Crozes-Hermitage La Rollande Brotte,disneyland-park/walts-american-restaurant
2026-09-06,Walt’s Restaurant,Disneyland Park,P1MR10_walts-american-restaurant.pdf,1,5,"Orange juice, apple juice Fresh orange juice",disneyland-park/walts-american-restaurant
2026-09-06,Walt’s Restaurant,Disneyland Park,P1MR10_walts-american-restaurant.pdf,1,24,AOC Crozes-Hermitage La Rollande Brotte AOC Saint Emilion Fortin Plaisance,disneyland-park/walts-american-restaurant
2026-09-06,Walt’s Restaurant,Disneyland Park,P1MR10_walts-american-restaurant.pdf,1,38,Crozes-Hermitage La Rollande Brotte Emilion Fortin Plaisance,disneyland-park/walts-american-restaurant
2026-09-06,Walt’s Restaurant,Disneyland Park,P1MR10_walts-american-restaurant.pdf,1,5,apple juice juice,disneyland-park/walts-american-restaurant
2026-09-06,Walt’s Restaurant,Disneyland Park,P1MR10_walts-american-restaurant.pdf,1,46,Emilion Fortin Plaisance Coppola Diamond Collection Zinfandel,disneyland-park/walts-american-restaurant
2026-09-06,Walt’s Restaurant,Disneyland Park,P1MR10_walts-american-restaurant.pdf,1,5,Mineral Waters,disneyland-park/walts-american-restaurant
2026-09-06,Walt’s Restaurant,Disneyland Park,P1MR10_walts-american-restaurant.pdf,1,6,Mineral Waters cl,disneyland-park/walts-american-restaurant
2026-09-06,Walt’s Restaurant,Disneyland Park,P1MR10_walts-american-restaurant.pdf,1,27,Rosé Wine Côtes de Provence Minuty Prestige rosé,disneyland-park/walts-american-restaurant
2026-09-06,Walt’s Restaurant,Disneyland Park,P1MR10_walts-american-restaurant.pdf,1,38,Wine Provence Minuty Prestige rosé,disneyland-park/walts-american-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,55,"MENU GREENWI CH VI LLA Antipasto, piatto principale e dolce Entrée, plat et dessert",disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,75,"Starter, main course and dessert Vino incluso Vin compris Wine included",disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,36,VINI BIANCHI VINS BLANCS ITALIENS ITALIAN WHITE WINE OMBRIE Orvieto DOC Classico Cantina Cardeto,disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,29,OMBRIE Orvieto DOC Classico Cantina Cardeto SARDAIGNE Vermentino di Sardegna DOC Dolia Cantina di Dolianova,disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,43,VINI ROSÉ VIN ROSÉ ITALIEN ITALIAN ROSÉ WINE VÉNÉTIE Chiaretto Bardolino DOC Azienda Cavalchina,disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,29,VINI ROSSI VINS ROUGES ITALIENS ITALIAN RED WINE TOSCANE Chianti DOCG Luggiano,disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,36,Nero D’Avola Sicilia DOC Aquilae Cantina Di Canicatti SICILE,disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,5,ACQUA MINERALE EAUX MINÉRALES MINERAL WATER Vittel®,disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,6,CL Vittel®,disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,6,"Coca-Cola ORIGINAL, Coca-Cola ZÉRO SUCRES, Coca-Cola Cherry",disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,6,"Coca-Cola Cherry Fanta Orange, Sprite",disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,6,"Fanta Orange, Sprite FuzeTea Pêche Intense Peach Black Tea",disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,6,FuzeTea Pêche Intense Peach Black Tea Jus d’orange ou de pomme Orange or apple juice,disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,5,Jus d’orange ou de pomme Orange or apple juice Perrier®,disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,30,LLA GE MENU LIT TLE ITALY,disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,29,"RISOTTI Risotto ai funghi, nocciole e olio alle erbe",disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,19,"ANTIPASTI ENTRÉES STARTERS Vitello tonnato: fette sottili di vitello, salsa tonnata e verdure sott’aceto",disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,13,"FORMAGGI FROMAGES CHEESES Selezione di formaggi italiani, miele in favo e uva",disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,20,"Vitello tonnato: thinly sliced veal, tuna sauce and pickled vegetables Burrata con pappa al pomodoro pomodoro, pane, bas",disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,35,"Mushroom and herbs oil risotto with hazelnut Risotto al cacciucco con filetto di triglia, vongole, mazzancolle,",disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,17,"and extra virgin olive oil Insalata di orzo con pesto di rucola e pomodori confit, bresaola,",disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,13,"DOLCI DESSERTS DESSERTS Panna cotta al cioccolato fondente e fava tonka, rosa del deserto",disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,35,"SECONDI PLATS MAIN DISHES Filetto di branzino alla plancha, caponata e salsa allo zafferano",disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,19,ricotta and marinated artichokes Sauté di vongole alla marinara con crostini,disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,41,"Grilled sea bass fillet served with caponata and saffron sauce Costoletta di vitello alla griglia, fondo alla salvia, po",disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,15,"with a chocolate cornflake cluster Babà al limoncello, panna montata al mascarpone e frutti di bosco",disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,15,"Limoncello babà, whipped cream with mascarpone and red berries Tiramisù del Manhattan con terra al cacao",disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,41,"Grilled veal chop, sage sauce, taragna polenta, fennel and radish salad Maialino da latte in porchetta ripieno di salsic",disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,13,"Manhattan tiramisù, cocoa crumble Macaron al cioccolato e amarena",disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,15,ZUPPA SOUPE SOUP Minestrone,disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,35,"chickpea purée with herbs and citrus gremolada Suprema di pollo ruspante Label Rouge, fregola tostata con primizie di ve",disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,13,"Cannolo siciliano con ricotta di pecora e arance candite, crema al cioccolato e pistacchi caramellati",disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,38,PASTA PÂTES PASTA Spaghettoni1 alla Luciana con polpo,disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,30,Spaghettoni1 with “Luciana style” octopus Gnocchi con crema di mozzarella profumata al limone e coulis di peperoni,disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,15,chocolate pudding and caramelised pistachios Crostatina al limone e pralinato alla nocciola,disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,15,CONTORNI ACCOMPAGNEMENTS SIDE DISHES Patate arrosto all’aglio e al rosmarino,disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,32,"Cannelloni di grano saraceno1 farciti con funghi, pistacchi e profumo di agrumi su coulis di pomodoro",disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,15,Roast potatoes with garlic and rosemary Caponata di verdure alla siciliana,disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,35,"flavoured with citrus and served on a tomato sauce Mafaldine alla norcina con salsiccia, tartufo nero e salsa al Parmigi",disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,15,"Sicilian-style vegetable caponata Polenta taragna, salsa di pomodoro",disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,30,"Mafaldine alla Norcina with sausage, black truffles and Parmigiano-Reggiano sauce Ravioli ripieni di vitello, salsa al p",disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,15,"«Polenta taragna», tomato sauce Insalata di stagione all’olio d’oliva extravergine e aceto balsamico",disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,25,Dessert a partire da persone extravergine e aceto balsamico Dessert à partir de personnes,disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Manhattan Restaurant,Disney's Hotel New York,H02R00_manhattan-restaurant.pdf,1,45,Dessert a partire da persone Dessert a partire da persone Dessert à partir de personnes Dessert à partir de personnes,disneys-hotel-new-york/manhattan-restaurant
2026-09-06,Yacht Club,Disney's Newport Bay Club,H03R03_yacht-club-restaurant.pdf,1,55,"Menu Régate Entrée, Plat et Dessert",disneys-newport-bay-club/yacht-club-restaurant
2026-09-06,Yacht Club,Disney's Newport Bay Club,H03R03_yacht-club-restaurant.pdf,1,18,"Chair de crabe, purée d’avocat à la crème, vinaigrette citronnée aux poivrons, tomates et cumin",disneys-newport-bay-club/yacht-club-restaurant
2026-09-06,Yacht Club,Disney's Newport Bay Club,H03R03_yacht-club-restaurant.pdf,1,75,"Starter, Main Course Vin compris",disneys-newport-bay-club/yacht-club-restaurant
2026-09-06,Yacht Club,Disney's Newport Bay Club,H03R03_yacht-club-restaurant.pdf,1,17,Soupe de lentille corail aux épices lait de coco et coriandre,disneys-newport-bay-club/yacht-club-restaurant
2026-09-06,Yacht Club,Disney's Newport Bay Club,H03R03_yacht-club-restaurant.pdf,1,17,"Coral Lentil Soup with Mild Spices, Coconut Milk and Coriander Tarte fine au chèvre frais, tomate et roquette",disneys-newport-bay-club/yacht-club-restaurant
2026-09-06,Yacht Club,Disney's Newport Bay Club,H03R03_yacht-club-restaurant.pdf,1,18,"Salade de choux aux algues wakamé, cranberries et poulet mariné au soja et sésame",disneys-newport-bay-club/yacht-club-restaurant
2026-09-06,Yacht Club,Disney's Newport Bay Club,H03R03_yacht-club-restaurant.pdf,1,19,Housemade “New England Clam Chowder” Velouté de palourdes aux pommes de terre et poitrine fumée,disneys-newport-bay-club/yacht-club-restaurant
2026-09-06,Yacht Club,Disney's Newport Bay Club,H03R03_yacht-club-restaurant.pdf,1,19,Lamelles d’encornets panés et frits et sauce tartare,disneys-newport-bay-club/yacht-club-restaurant
2026-09-06,Yacht Club,Disney's Newport Bay Club,H03R03_yacht-club-restaurant.pdf,1,35,"Filet de merlu en croûte d’olives noires, anchois et parmesan, écrasée de pommes de terre et coulis de tomate",disneys-newport-bay-club/yacht-club-restaurant
2026-09-06,Yacht Club,Disney's Newport Bay Club,H03R03_yacht-club-restaurant.pdf,1,38,"Dorade grillée au citron et à l’origan, poivrons et olives Kalamata",disneys-newport-bay-club/yacht-club-restaurant
2026-09-06,Yacht Club,Disney's Newport Bay Club,H03R03_yacht-club-restaurant.pdf,1,32,"Conchiglioni aux courgettes, artichauts sauce tomate",disneys-newport-bay-club/yacht-club-restaurant
2026-09-06,Yacht Club,Disney's Newport Bay Club,H03R03_yacht-club-restaurant.pdf,1,40,"Saumon, cabillaud, moules, gambas, pommes carottes et sauce crustacés safranée",disneys-newport-bay-club/yacht-club-restaurant
2026-09-06,Yacht Club,Disney's Newport Bay Club,H03R03_yacht-club-restaurant.pdf,1,45,"Noix d’entrecôte Angus, pommes de terre sauce au poivre",disneys-newport-bay-club/yacht-club-restaurant
2026-09-06,Yacht Club,Disney's Newport Bay Club,H03R03_yacht-club-restaurant.pdf,1,30,"For children et cheddar,",disneys-newport-bay-club/yacht-club-restaurant
2026-09-06,Yacht Club,Disney's Newport Bay Club,H03R03_yacht-club-restaurant.pdf,1,32,"Angus Sirloin Steak, Potatoes with Boursin and Cheddar, Pepper Volaille fermière en fricassé aux légumes de saison",disneys-newport-bay-club/yacht-club-restaurant
2026-09-06,Yacht Club,Disney's Newport Bay Club,H03R03_yacht-club-restaurant.pdf,1,43,"Côte de veau, poêlée de pommes de terre et et au persil, jus à la sauge",disneys-newport-bay-club/yacht-club-restaurant
2026-09-06,Yacht Club,Disney's Newport Bay Club,H03R03_yacht-club-restaurant.pdf,1,16,Desserts “La Boussole du Capitaine”,disneys-newport-bay-club/yacht-club-restaurant
2026-09-06,Yacht Club,Disney's Newport Bay Club,H03R03_yacht-club-restaurant.pdf,1,18,and Tonka Bean Centre and Almond Streusel Crunch Pavlova végane aux fruits du moment,disneys-newport-bay-club/yacht-club-restaurant
2026-09-06,Yacht Club,Disney's Newport Bay Club,H03R03_yacht-club-restaurant.pdf,1,18,"Entremet à la vanille, insert confit de myrtilles fruits rouges et crumble aux amandes",disneys-newport-bay-club/yacht-club-restaurant
2026-09-06,Yacht Club,Disney's Newport Bay Club,H03R03_yacht-club-restaurant.pdf,1,16,"Berries and Almond Crumble Coulant au chocolat tiède, crème glacée à la vanille",disneys-newport-bay-club/yacht-club-restaurant
2026-09-06,Yacht Club,Disney's Newport Bay Club,H03R03_yacht-club-restaurant.pdf,1,15,"Warm Chocolate Lava Cake, Vanilla Ice Finger café chocolat-noisettes",disneys-newport-bay-club/yacht-club-restaurant
2026-09-06,Yacht Club,Disney's Newport Bay Club,H03R03_yacht-club-restaurant.pdf,1,16,"Glace à l’italienne parfum vanille, coulis de framboise, brisures de cookies et brisures de caramel croquant avec du cho",disneys-newport-bay-club/yacht-club-restaurant
2026-09-06,Yacht Club,Disney's Newport Bay Club,H03R03_yacht-club-restaurant.pdf,1,16,"and Crunchy Caramel Bits with Milk Chocolate Tarte fine aux pommes, crème fouettée myrtille",disneys-newport-bay-club/yacht-club-restaurant
2026-09-06,Yacht Club,Disney's Newport Bay Club,H03R03_yacht-club-restaurant.pdf,1,24,Wine Drinks Blanc White AOC Chablis La Pierrelée La Chablisienne,disneys-newport-bay-club/yacht-club-restaurant
2026-09-06,Yacht Club,Disney's Newport Bay Club,H03R03_yacht-club-restaurant.pdf,1,43,cl White AOC Chablis La Pierrelée La Chablisienne,disneys-newport-bay-club/yacht-club-restaurant
2026-09-06,Yacht Club,Disney's Newport Bay Club,H03R03_yacht-club-restaurant.pdf,1,27,Blanc White AOC Chablis La Pierrelée La Chablisienne Rosé AOP Côtes de Provence Minuty Prestige rosé,disneys-newport-bay-club/yacht-club-restaurant
